	OG	TSG
SUGT1P3	-1.6999290890244494	-0.2017447461112684
Q6NSH2_HUMAN	-1.6999290890244494	-0.2017447461112684
TOMM7	-1.6999290890244494	-0.2017447461112684
TSTD1_ENST00000423014	-1.6999290890244494	-0.2017447461112684
PLGLB2	-1.6999290890244494	-0.2017447461112684
ENSG00000229450	-1.6999290890244494	-0.2017447461112684
DEFB4A	-1.6999290890244494	-0.2017447461112684
TSTD1	-1.6999290890244494	-0.2017447461112684
SMIM3	-1.6999290890244494	-0.2017447461112684
MTRNR2L7	-1.6999290890244494	-0.2017447461112684
Q8N6V7_HUMAN	-1.6999290890244494	-0.2017447461112684
ZNF525_ENST00000491101	-1.6999290890244494	-0.2017447461112684
FRMPD1	-1.5113200564755769	-0.24925469531789549
TRPM1	-1.5113200564755769	-0.24925469531789549
RELN	-1.5113200564755769	-0.24925469531789549
UTP23	-1.5113200564755769	-0.24925469531789549
SYNE1_ENST00000423061	-1.5113200564755769	-0.24925469531789549
COL4A4	-1.5113200564755769	-0.24925469531789549
SYNE1	-1.5113200564755769	-0.24925469531789549
UMODL1	-1.5113200564755769	-0.24925469531789549
PTPRJ	-1.5113200564755769	-0.24925469531789549
SCYL2	-1.5113200564755769	-0.24925469531789549
MYH13_ENST00000252172	-1.5113200564755769	-0.24925469531789549
LAMB3	-1.5113200564755769	-0.24925469531789549
TDRD9_ENST00000409874	-1.5113200564755769	-0.24925469531789549
TDRD9	-1.5113200564755769	-0.24925469531789549
ESPL1	-1.5113200564755769	-0.24925469531789549
OR2K2	-1.5113200564755769	-0.24925469531789549
FNDC3B	-1.5113200564755769	-0.24925469531789549
UNC13A	-1.5113200564755769	-0.24925469531789549
BMS1	-1.5113200564755769	-0.24925469531789549
DOCK8	-1.5113200564755769	-0.24925469531789549
CSRNP1	-1.5113200564755769	-0.24925469531789549
ASAP3	-1.5113200564755769	-0.24925469531789549
C2orf55	-1.5113200564755769	-0.24925469531789549
EGF	-1.5113200564755769	-0.24925469531789549
PFKFB3	-1.5113200564755769	-0.24925469531789549
PTPRB_ENST00000261266	-1.5113200564755769	-0.24925469531789549
FER1L6	-1.5113200564755769	-0.24925469531789549
TIAM1	-1.5113200564755769	-0.24925469531789549
STARD4	-1.5113200564755769	-0.24925469531789549
SCN2A	-1.5113200564755769	-0.24925469531789549
IRX6	-1.5113200564755769	-0.24925469531789549
KCNT1	-1.5113200564755769	-0.24925469531789549
FBN3	-1.5113200564755769	-0.24925469531789549
KIAA1328_ENST00000591619	-1.5113200564755769	-0.24925469531789549
KIAA1462	-1.5113200564755769	-0.24925469531789549
NAP1L5	-1.5113200564755769	-0.24925469531789549
C10orf90	-1.5113200564755769	-0.24925469531789549
GRIK1_ENST00000399907	-1.5113200564755769	-0.24925469531789549
DYRK4	-1.5113200564755769	-0.24925469531789549
SCN9A_ENST00000375387	-1.5113200564755769	-0.24925469531789549
ODZ3	-1.5113200564755769	-0.24925469531789549
ACTN2	-1.5113200564755769	-0.24925469531789549
MMP2	-1.5113200564755769	-0.24925469531789549
C17orf80	-1.5113200564755769	-0.24925469531789549
RSPH1	-1.5113200564755769	-0.24925469531789549
OR1Q1	-1.5113200564755769	-0.24925469531789549
NT5C1B	-1.5113200564755769	-0.24925469531789549
DOK2	-1.5113200564755769	-0.24925469531789549
ZAN_ENST00000542585	-1.5113200564755769	-0.24925469531789549
LPHN2	-1.5113200564755769	-0.24925469531789549
CDH5	-1.5113200564755769	-0.24925469531789549
PDE1A_ENST00000409365	-1.5113200564755769	-0.24925469531789549
ZNF667_ENST00000342634	-1.5113200564755769	-0.24925469531789549
ANKRD55	-1.5113200564755769	-0.24925469531789549
HFE2	-1.5113200564755769	-0.24925469531789549
NWD1	-1.5113200564755769	-0.24925469531789549
GC_ENST00000504199	-1.5113200564755769	-0.24925469531789549
SHANK1	-1.5113200564755769	-0.24925469531789549
AHNAK	-1.5113200564755769	-0.24925469531789549
ZNF470	-1.5113200564755769	-0.24925469531789549
SLC5A4	-1.5113200564755769	-0.24925469531789549
DNAH9	-1.5113200564755769	-0.24925469531789549
