	OG	TSG
NPNT_ENST00000305572	-1.575574940736166	-0.2317915499600849
ANKRD55	-1.5094940369573178	-0.24977219053053465
KBTBD8_ENST00000417314	-1.5094940369573178	-0.24977219053053465
SRRM2	-1.5024455626832556	-0.2517811561124826
FGD4_ENST00000381025	-1.4821778460478507	-0.2576605526804317
DMC1	-1.477687824343678	-0.25898401033743856
ATG4C_ENST00000317868	-1.477687824343678	-0.25898401033743856
REPS2	-1.477687824343678	-0.25898401033743856
ANKRD33	-1.4683581224337139	-0.2617587440260313
TMEM196_ENST00000405764	-1.456581066552354	-0.2653097222236785
HPSE2_ENST00000370546	-1.456581066552354	-0.2653097222236785
CDH23	-1.450320388129985	-0.26721972372906966
FAT2	-1.450320388129985	-0.26721972372906966
ZNF462_ENST00000457913	-1.450320388129985	-0.26721972372906966
PCDHGB2	-1.442726332945378	-0.26955757721285234
HLA-B	-1.4235764622726395	-0.27555731514786336
WNK3	-1.4170002422654333	-0.27765278631889534
PCDHGA8	-1.4086905871426785	-0.2803267584150241
ZNF365	-1.4068862599772434	-0.28091126833410773
KCNJ9	-1.4056626934736378	-0.2813084368517442
XXYLT1	-1.4010939611433886	-0.2827971484097326
PGLYRP1	-1.3979345187332577	-0.2838319360561646
FAM92B	-1.3959362760340182	-0.2844886499611164
FNIP1	-1.3957173672127048	-0.28456069944484425
HERC2	-1.3894121038913732	-0.28664498119738496
MUC6_ENST00000421673	-1.3873670075313476	-0.2873247791779811
RP1L1	-1.3873670075313476	-0.2873247791779811
DNAH10_ENST00000409039	-1.3859214174389332	-0.2878064179267252
FIP1L1_ENST00000337488	-1.3798907717682771	-0.2898257472029856
MUC12	-1.3798907717682771	-0.2898257472029856
MUC12_ENST00000379442	-1.3798907717682771	-0.2898257472029856
KRT27	-1.3786641063914042	-0.2902384837228784
ITGA2B	-1.3713668380012067	-0.2927078455362888
PDE4B_ENST00000371045	-1.3713668380012067	-0.2927078455362888
HDAC2	-1.37061787657829	-0.29296265865097326
LOXL4	-1.3694384677559384	-0.29336443838835463
FIP1L1_ENST00000358575	-1.3677915178485065	-0.2939265558977444
GNL3	-1.3648722109919555	-0.294925996989701
DDHD1_ENST00000323669	-1.3648722109919555	-0.294925996989701
SCTR	-1.3648722109919555	-0.294925996989701
TMEM2	-1.3648722109919555	-0.294925996989701
C20orf96	-1.3648722109919555	-0.294925996989701
NRF1	-1.3648722109919555	-0.294925996989701
DNAH11_ENST00000328843	-1.360712358664459	-0.29635693387136136
MAPK8IP1	-1.3597067091952801	-0.29670406751766387
GALNS	-1.3597067091952801	-0.29670406751766387
ZAN_ENST00000542585	-1.3591663192895016	-0.29689079530145257
HYDIN_ENST00000316490	-1.3591663192895016	-0.29689079530145257
GIGYF1	-1.3583546999562726	-0.29717149968250184
DAXX	-1.3549331672660703	-0.2983582395861414
NF2_ENST00000403999	-1.3549331672660703	-0.2983582395861414
SPRED1	-1.3549331672660703	-0.2983582395861414
CHUK	-1.3549331672660703	-0.2983582395861414
IGSF8	-1.3549331672660703	-0.2983582395861414
KAT6B	-1.3549331672660703	-0.2983582395861414
WWC1	-1.3549331672660703	-0.2983582395861414
KBTBD6	-1.3525331582011888	-0.2991939406179187
ITPR1_ENST00000302640	-1.3467260749503855	-0.30122724171805315
DNAH8_ENST00000449981	-1.3467260749503855	-0.30122724171805315
ITPR1_ENST00000357086	-1.3467260749503855	-0.30122724171805315
NAV2	-1.3449016233886617	-0.30186935791464503
LACTB2	-1.3372902386622358	-0.3045653564611952
ZNF256	-1.3372902386622358	-0.3045653564611952
LEKR1_ENST00000356539	-1.3372902386622358	-0.3045653564611952
ALPK1	-1.3372902386622358	-0.3045653564611952
YES1	-1.3372902386622358	-0.3045653564611952
FAM48B2	-1.3372902386622358	-0.3045653564611952
ARGLU1	-1.3372902386622358	-0.3045653564611952
DCUN1D3	-1.3372902386622358	-0.3045653564611952
FAM175B_ENST00000298492	-1.3372902386622358	-0.3045653564611952
RNF213_ENST00000456466	-1.3372902386622358	-0.3045653564611952
PEX14	-1.3372902386622358	-0.3045653564611952
FRMD6_ENST00000344768	-1.3372902386622358	-0.3045653564611952
FBXO10	-1.3372902386622358	-0.3045653564611952
UBA2	-1.3372902386622358	-0.3045653564611952
SLC25A30	-1.3372902386622358	-0.3045653564611952
ZNF256_ENST00000282308	-1.3372902386622358	-0.3045653564611952
NPC1	-1.3372902386622358	-0.3045653564611952
FASTKD1	-1.3372902386622358	-0.3045653564611952
MAST3	-1.3372902386622358	-0.3045653564611952
TLK2_ENST00000346027	-1.3372902386622358	-0.3045653564611952
UAP1	-1.3372902386622358	-0.3045653564611952
CELSR1	-1.3329436539085118	-0.3061174668947433
TAS2R7	-1.3328642870264507	-0.3061458930274687
SLC4A11_ENST00000380059	-1.3322649121671974	-0.30636066479183266
CC2D1B_ENST00000438831	-1.331107606233656	-0.3067758530951544
RRBP1_ENST00000377813	-1.3300709601544787	-0.30714830901463386
SUMO4	-1.3289067956268532	-0.30756720719932745
FAM26D_ENST00000368597	-1.3289067956268532	-0.30756720719932745
C9orf123	-1.3289067956268532	-0.30756720719932745
FAM26D	-1.3289067956268532	-0.30756720719932745
