	OG	TSG
ENSG00000267893	0.17834353217404067	0.8216564678259595
RP11-80A15.1	0.17834353217404067	0.8216564678259595
RPL38	0.17834353217404067	0.8216564678259595
AL118506.1	0.17834353217404067	0.8216564678259595
RPL23AP82	0.17834353217404067	0.8216564678259595
ENSG00000188985	0.26543264108493175	0.7345673589150683
Q4G0P5_HUMAN	0.26543264108493175	0.7345673589150683
CCDC90B_ENST00000455220	0.26543264108493175	0.7345673589150683
Q8N867_HUMAN	0.26543264108493175	0.7345673589150683
CHRD_ENST00000310236	0.26543264108493175	0.7345673589150683
PPP4R1	0.26543264108493175	0.7345673589150683
NCRNA00269	0.26543264108493175	0.7345673589150683
SENP1	0.26543264108493175	0.7345673589150683
LOC401611	0.26543264108493175	0.7345673589150683
RABL6_ENST00000436380	0.26543264108493175	0.7345673589150683
SAR1A_ENST00000373236	0.26543264108493175	0.7345673589150683
ENSG00000198251	0.26543264108493175	0.7345673589150683
ENSG00000269783	0.26543264108493175	0.7345673589150683
SCIMP	0.26543264108493175	0.7345673589150683
DYNLRB1_ENST00000417166	0.26543264108493175	0.7345673589150683
IFI44_ENST00000446486	0.27358162741213593	0.7264183725878641
ENSG00000269305	0.27358162741213593	0.7264183725878641
ENSG00000269647	0.27358162741213593	0.7264183725878641
ENSG00000214841	0.27358162741213593	0.7264183725878641
Q9P2A3_HUMAN	0.27358162741213593	0.7264183725878641
CD99_ENST00000381180	0.27358162741213593	0.7264183725878641
Q86TT0_HUMAN	0.27358162741213593	0.7264183725878641
RP11-366L20.2	0.27358162741213593	0.7264183725878641
WDR3_ENST00000369441	0.27358162741213593	0.7264183725878641
Q6ZQU9_HUMAN	0.27358162741213593	0.7264183725878641
ENSG00000126217	0.29770382752560975	0.7022961724743901
SSX2_ENST00000336777	0.29770382752560975	0.7022961724743901
ENSG00000237276_ENST00000442385	0.29770382752560975	0.7022961724743901
LOC441485	0.29770382752560975	0.7022961724743901
LCN2_ENST00000372998	0.29770382752560975	0.7022961724743901
ENSG00000256530	0.29770382752560975	0.7022961724743901
DEFB4A	0.29770382752560975	0.7022961724743901
DGAT2L7P	0.29770382752560975	0.7022961724743901
LOC401613	0.29770382752560975	0.7022961724743901
ENSG00000269529	0.29770382752560975	0.7022961724743901
EBPL_ENST00000378274	0.29770382752560975	0.7022961724743901
Q86X61_HUMAN	0.29770382752560975	0.7022961724743901
WI2-3308P17.2_ENST00000436041	0.29770382752560975	0.7022961724743901
PRCD	0.29770382752560975	0.7022961724743901
PNCK_ENST00000438984	0.29770382752560975	0.7022961724743901
ENSG00000268012	0.29770382752560975	0.7022961724743901
LOC392549	0.29770382752560975	0.7022961724743901
PRY2	0.29770382752560975	0.7022961724743901
Q8N8S3_HUMAN	0.29770382752560975	0.7022961724743901
ZNF114_ENST00000601320	0.29770382752560975	0.7022961724743901
