	OG	TSG
ADAM28	-inf	0.0
PANK4	-inf	0.0
ZNF749	-inf	0.0
LRRC69	-inf	0.0
SLFN12L	-inf	0.0
FGA	-inf	0.0
CLEC2B	-inf	0.0
NCLN	-inf	0.0
TAT	-inf	0.0
ITGA5	-inf	0.0
LRRTM3_ENST00000361320	-inf	0.0
SPAG1	-inf	0.0
PLCE1_ENST00000260766	-inf	0.0
KDM2A	-inf	0.0
EMP1	-inf	0.0
DIO2_ENST00000555750	-inf	0.0
KHSRP	-inf	0.0
PARD3	-inf	0.0
KCNMA1_ENST00000404857	-inf	0.0
RAI1	-inf	0.0
VWDE_ENST00000275358	-inf	0.0
TRIM55	-inf	0.0
STK31	-inf	0.0
TAF1A	-inf	0.0
ATRX_ENST00000373344	-inf	0.0
AMN1	-inf	0.0
RPRD2	-inf	0.0
GLTSCR2	-inf	0.0
QKI	-inf	0.0
HOXD1	-inf	0.0
TAF2	-inf	0.0
DIP2C	-inf	0.0
OR1L1	-inf	0.0
BRCA2_ENST00000544455	-inf	0.0
DNER	-inf	0.0
ZNF732_ENST00000419098	-inf	0.0
CDH24	-inf	0.0
SRSF12	-inf	0.0
REST	-inf	0.0
ABCF2	-inf	0.0
PRSS35	-inf	0.0
C9orf131	-inf	0.0
NBEA	-inf	0.0
FLG2	-inf	0.0
MRPL47	-inf	0.0
FMR1NB	-inf	0.0
ANGPT1	-inf	0.0
BRSK1_ENST00000309383	-inf	0.0
EPHA3	-inf	0.0
ACSL6_ENST00000379272	-inf	0.0
JAKMIP2	-inf	0.0
GK5	-inf	0.0
CIR1	-inf	0.0
CLCN3	-inf	0.0
ENTPD8_ENST00000371506	-inf	0.0
SACS	-inf	0.0
PEX14	-inf	0.0
MGAT4A	-inf	0.0
MSL2	-inf	0.0
ZNF223	-inf	0.0
KRT26	-inf	0.0
Q9C0K3_HUMAN	-inf	0.0
HAS2	-inf	0.0
RBM28	-inf	0.0
KIAA1267	-inf	0.0
MED17	-inf	0.0
TRIM10_ENST00000449742	-inf	0.0
LY75	-inf	0.0
NT5DC3_ENST00000392876	-inf	0.0
SI	-inf	0.0
PCF11	-inf	0.0
C15orf39	-inf	0.0
KLK13	-inf	0.0
OSBPL3	-inf	0.0
CARD6	-inf	0.0
MAGEH1	-inf	0.0
CDC20B_ENST00000334206	-inf	0.0
SMARCD2_ENST00000323347	-inf	0.0
ZKSCAN5	-inf	0.0
FLJ43980	-inf	0.0
ATXN7	-inf	0.0
C1orf146	-inf	0.0
MTMR11	-inf	0.0
TBC1D14	-inf	0.0
ARHGAP5	-inf	0.0
PARD6B	-inf	0.0
LRRTM3	-inf	0.0
RMND5B	-inf	0.0
EFHA2	-inf	0.0
NFIA_ENST00000371189	-inf	0.0
DZIP1L_ENST00000469243	-inf	0.0
PMVK	-inf	0.0
TSGA10IP	-inf	0.0
C1orf111	-inf	0.0
EPB41L4A_ENST00000359109	-inf	0.0
MYO1G	-inf	0.0
SPTAN1	-inf	0.0
TOX3	-inf	0.0
UBE4B	-inf	0.0
MFSD5	-inf	0.0
COMMD8	-inf	0.0
NIPBL	-inf	0.0
ASB7	-inf	0.0
ZNF207	-inf	0.0
LDHD	-inf	0.0
MBD1_ENST00000339998	-inf	0.0
FAM69A	-inf	0.0
KIAA1377	-inf	0.0
PKD1L2	-inf	0.0
PRICKLE2	-inf	0.0
STAT5B	-inf	0.0
PTCH1_ENST00000430669	-inf	0.0
OSBPL6	-inf	0.0
GRHL1_ENST00000405379	-inf	0.0
SLC16A9	-inf	0.0
CEP63	-inf	0.0
POPDC3	-inf	0.0
ACVR1C	-inf	0.0
MAP3K1_ENST00000399503	-inf	0.0
NOTCH3_ENST00000263388	-inf	0.0
TFG_ENST00000240851	-inf	0.0
CIZ1	-inf	0.0
SETDB1_ENST00000498193	-inf	0.0
IDO2_ENST00000502986	-inf	0.0
RAPGEF6_ENST00000308008	-inf	0.0
MPP1	-inf	0.0
ZNF44_ENST00000355684	-inf	0.0
BIRC6_ENST00000421745	-inf	0.0
CAMTA1	-inf	0.0
RPL37	-inf	0.0
ZNF98	-inf	0.0
CCDC102B_ENST00000358653	-inf	0.0
PAQR6_ENST00000292291	-inf	0.0
CELF1	-inf	0.0
FAM75D4	-inf	0.0
VEPH1_ENST00000494677	-inf	0.0
ELF4	-inf	0.0
ZDHHC8	-inf	0.0
MLLT3	-inf	0.0
COLEC12	-inf	0.0
BEND7	-inf	0.0
CAMSAP1L1	-inf	0.0
EPHA4_ENST00000281821	-inf	0.0
PVRL1	-inf	0.0
FBXL20	-inf	0.0
SH3D19	-inf	0.0
SRPK2	-inf	0.0
YKT6	-inf	0.0
SLC4A3	-inf	0.0
ZNF365	-inf	0.0
EEF2K_ENST00000263026	-inf	0.0
CHFR_ENST00000432561	-inf	0.0
GGCT	-inf	0.0
SMS	-inf	0.0
LIMCH1	-inf	0.0
RSRC1	-inf	0.0
RNF103	-inf	0.0
C1orf141_ENST00000448166	-inf	0.0
MMADHC	-inf	0.0
RFTN1	-inf	0.0
PIK3R1_ENST00000336483	-inf	0.0
FGF13_ENST00000370603	-inf	0.0
CNTD1	-inf	0.0
TBC1D14_ENST00000409757	-inf	0.0
MEF2C_ENST00000424173	-inf	0.0
FBXO43_ENST00000428847	-inf	0.0
TMEM57	-inf	0.0
IFNG	-inf	0.0
EPHA3_ENST00000452448	-inf	0.0
STAU2_ENST00000524300	-inf	0.0
KRTAP29-1	-inf	0.0
TDRD6	-inf	0.0
P4HA1_ENST00000412021	-inf	0.0
MLH3	-inf	0.0
ZNF540	-inf	0.0
ZNF665_ENST00000396424	-inf	0.0
TBX3	-inf	0.0
MED24_ENST00000394128	-inf	0.0
PTCHD3	-inf	0.0
ZFP30	-inf	0.0
SRPX	-inf	0.0
IL1RAPL1_ENST00000378993	-inf	0.0
IL31RA	-inf	0.0
RANBP3L	-inf	0.0
LDB1	-inf	0.0
STMN1	-inf	0.0
C1orf194_ENST00000369948	-inf	0.0
SMARCE1_ENST00000348513	-inf	0.0
ABL2_ENST00000512653	-inf	0.0
MBD1_ENST00000457839	-inf	0.0
ATG16L2	-inf	0.0
C7orf42	-inf	0.0
WAPAL	-inf	0.0
TWIST1	-inf	0.0
YIPF7	-inf	0.0
PHF10_ENST00000339209	-inf	0.0
GPR141	-inf	0.0
MIS18BP1	-inf	0.0
GPR128	-inf	0.0
ITGB1BP1	-inf	0.0
SSSCA1	-inf	0.0
PDE4B_ENST00000423207	-inf	0.0
LCN8	-inf	0.0
MXI1	-inf	0.0
MEOX1	-inf	0.0
MYO7B	-inf	0.0
SULT1C2_ENST00000251481	-inf	0.0
ANO6	-inf	0.0
MAMDC4	-inf	0.0
UNC80	-inf	0.0
C1RL	-inf	0.0
PEX2	-inf	0.0
ZNF829_ENST00000520965	-inf	0.0
COL24A1	-inf	0.0
NLRP1_ENST00000572272	-inf	0.0
MYO6	-inf	0.0
RBMX	-inf	0.0
YLPM1	-inf	0.0
FXR2	-inf	0.0
NXF1_ENST00000531709	-inf	0.0
RD3	-inf	0.0
PIGA	-inf	0.0
ZNF418	-inf	0.0
WDR23	-inf	0.0
AADAC	-inf	0.0
PHF10	-inf	0.0
MAP3K13_ENST00000535426	-inf	0.0
BCOR	-inf	0.0
N4BP1_ENST00000262384	-inf	0.0
UBE2U	-inf	0.0
FKTN_ENST00000374705	-inf	0.0
JAK1	-inf	0.0
SEC31A_ENST00000432794	-inf	0.0
MCF2_ENST00000370573	-inf	0.0
ZNF729	-inf	0.0
RGS22	-inf	0.0
SLC5A9	-inf	0.0
C20orf96_ENST00000382369	-inf	0.0
ACIN1_ENST00000338631	-inf	0.0
ZNF318_ENST00000318149	-inf	0.0
ATE1_ENST00000224652	-inf	0.0
DGKE	-inf	0.0
