	OG	TSG
AKAP8	-0.7050596756330807	-0.6813749240730838
C6orf114	-0.7050318549164	-0.6814020943520673
GPR146	-0.7048943278537214	-0.6815364280365196
OLFML2B	-0.7048839595280848	-0.681546557090195
POTEH	-0.7048839595280848	-0.681546557090195
FAM190B	-0.7046948642411789	-0.6817313250156837
DUSP5	-0.7046948642411789	-0.6817313250156837
DUSP5_ENST00000369583	-0.7046948642411789	-0.6817313250156837
AGBL1_ENST00000441037	-0.7045318247612149	-0.6818906888799727
NUMB	-0.7045318247612149	-0.6818906888799727
ARHGEF10L	-0.7045318247612149	-0.6818906888799727
ALAS2	-0.7045318247612149	-0.6818906888799727
ACAD9	-0.7045318247612149	-0.6818906888799727
CATSPERG_ENST00000409235	-0.7045318247612149	-0.6818906888799727
PLOD1	-0.7045318247612149	-0.6818906888799727
DNAJC16	-0.7045318247612149	-0.6818906888799727
TCEB3_ENST00000418390	-0.7043800650967511	-0.6820390734056541
TMEM68	-0.7043033135399539	-0.6821141349662755
BEND4	-0.7042921219617692	-0.6821250810685688
BAHD1	-0.70414364338082	-0.6822703258595477
PRICKLE4_ENST00000359201	-0.7041367654594812	-0.6822770550171234
KIAA0040	-0.7040888264051935	-0.6823239597325835
WIPF3_ENST00000409123	-0.7040518870199228	-0.6823601051440106
TRIM15_ENST00000376688	-0.7040180804976591	-0.6823931873453127
C7orf71_ENST00000409974	-0.7039862717828004	-0.6824243165638278
C7orf71	-0.7039862717828004	-0.6824243165638278
KRT33B	-0.7039225102388335	-0.6824867219368457
FBXW12	-0.7039225102388335	-0.6824867219368457
GUK1_ENST00000366719	-0.7038811913226867	-0.6825271662282565
TTC23	-0.7038283257827357	-0.6825789175509567
ERAL1	-0.7038282715031513	-0.6825789706893032
SH3KBP1_ENST00000379697	-0.7038282715031513	-0.6825789706893032
ANTXR1_ENST00000409349	-0.7036255629798762	-0.6827774570523977
TAAR2	-0.7036255629798762	-0.6827774570523977
DIO3	-0.7036255629798762	-0.6827774570523977
AP4E1	-0.7032161814423487	-0.6831785546205054
TRPC1_ENST00000476941	-0.7032161814423487	-0.6831785546205054
ATG13	-0.7032105600501788	-0.6831840645249959
C17orf51_ENST00000391411	-0.7031551452711928	-0.6832383835589239
NDUFA8	-0.7031551452711928	-0.6832383835589239
C17orf51	-0.7031551452711928	-0.6832383835589239
SLC25A10	-0.7031239414946098	-0.6832689729504496
ASTN1	-0.7030523006107617	-0.6833392104173445
CABP7	-0.7029518213252649	-0.6834377381447555
JAZF1	-0.7029518213252649	-0.6834377381447555
VPS37D	-0.7029518213252649	-0.6834377381447555
CRIP3	-0.7029518213252649	-0.6834377381447555
ANXA4	-0.7029518213252649	-0.6834377381447555
ENSG00000241322	-0.7029518213252649	-0.6834377381447555
CRYBB2	-0.70291493570219	-0.6834739122776782
RP11-110H1.2	-0.7027584686034374	-0.6836273906569749
IGSF6	-0.7027584686034374	-0.6836273906569749
RP11-110H1.2_ENST00000418495	-0.7027584686034374	-0.6836273906569749
TMEM87A_ENST00000307216	-0.7027584686034374	-0.6836273906569749
RPL17	-0.7027584686034374	-0.6836273906569749
RPL17_ENST00000579408	-0.7027584686034374	-0.6836273906569749
RPS12P22	-0.7026922531575783	-0.6836923556313654
ENSG00000268822	-0.7026922531575783	-0.6836923556313654
ODF3	-0.7024602175997062	-0.6839200764974538
OSCAR_ENST00000356532	-0.7024602175997062	-0.6839200764974538
PKIG	-0.7023395178899252	-0.6840385732055921
CT62	-0.7023395178899252	-0.6840385732055921
PXMP2_ENST00000545677	-0.7020904227075754	-0.6842832115571766
MYNN_ENST00000392733	-0.7020904227075754	-0.6842832115571766
SH2D3C_ENST00000414380	-0.7020904227075754	-0.6842832115571766
TNNC1	-0.7020904227075754	-0.6842832115571766
USP17L24	-0.7020904227075754	-0.6842832115571766
LDLRAD1_ENST00000420619	-0.7020904227075754	-0.6842832115571766
AMELY	-0.7020904227075754	-0.6842832115571766
SUDS3	-0.7020904227075754	-0.6842832115571766
EML2_ENST00000587152	-0.7020066735054925	-0.6843654894492652
FAM189B	-0.7020066735054925	-0.6843654894492652
HMGN1_ENST00000361263	-0.7019749325755934	-0.6843966763229764
NWD1	-0.7019437638533751	-0.684427302887081
SMAD9	-0.7017768709249843	-0.6845913250332043
ARHGAP22_ENST00000417247	-0.7017768709249843	-0.6845913250332043
NLRP11	-0.7017098423131161	-0.684657215942492
OR2A25	-0.7017081454926478	-0.6846588840758359
ZNF648	-0.7017081454926478	-0.6846588840758359
TRIML1	-0.7017081454926478	-0.6846588840758359
OR13G1	-0.7017081454926478	-0.6846588840758359
SETD8	-0.7017081454926478	-0.6846588840758359
OR4E2	-0.7017081454926478	-0.6846588840758359
FTMT	-0.7017081454926478	-0.6846588840758359
CNGA3	-0.7017081454926478	-0.6846588840758359
SRD5A1_ENST00000537411	-0.7016139959525903	-0.6847514506833436
ENSG00000268387	-0.7016139959525903	-0.6847514506833436
SOD3	-0.7016139959525903	-0.6847514506833436
DYNC2LI1_ENST00000406852	-0.7016139959525903	-0.6847514506833436
ZNF283_ENST00000310738	-0.7016139959525903	-0.6847514506833436
TEF_ENST00000433913	-0.7016139959525903	-0.6847514506833436
WFDC10B_ENST00000335769	-0.7016139959525903	-0.6847514506833436
MIR7-3HG	-0.7016139959525903	-0.6847514506833436
DIP2A_ENST00000417564	-0.7015155340845881	-0.6848482756077319
ARMC5_ENST00000457010	-0.7015155340845881	-0.6848482756077319
SMOC2	-0.7015155340845881	-0.6848482756077319
RBPMS_ENST00000339877	-0.7015095772663671	-0.6848541339995496
