	OG	TSG
LOC120364	-3.493019861748195	-0.030880845528043235
SLC48A1_ENST00000442218	-3.493019861748195	-0.030880845528043235
FRAT1	-3.493019861748195	-0.030880845528043235
HSPA1A	-3.493019861748195	-0.030880845528043235
ENSG00000187900	-3.493019861748195	-0.030880845528043235
HCRT	-3.493019861748195	-0.030880845528043235
CBWD1_ENST00000377447	-3.493019861748195	-0.030880845528043235
RP13-395E19.1	-3.493019861748195	-0.030880845528043235
C11orf72	-3.493019861748195	-0.030880845528043235
TTC9B	-3.493019861748195	-0.030880845528043235
C21orf67	-3.493019861748195	-0.030880845528043235
MLLT10_ENST00000377091	-3.493019861748195	-0.030880845528043235
Q8NH58_HUMAN	-3.493019861748195	-0.030880845528043235
CXorf40A	-3.493019861748195	-0.030880845528043235
IL11RA	-3.493019861748195	-0.030880845528043235
SPAG11A	-3.493019861748195	-0.030880845528043235
NR_003034_1	-3.493019861748195	-0.030880845528043235
SRD5A1_ENST00000537411	-3.493019861748195	-0.030880845528043235
UHMK1_ENST00000545294	-3.493019861748195	-0.030880845528043235
ENSG00000198615	-3.493019861748195	-0.030880845528043235
C9orf16	-3.493019861748195	-0.030880845528043235
ENSG00000212743	-3.493019861748195	-0.030880845528043235
PARVG_ENST00000453888	-3.493019861748195	-0.030880845528043235
ARL5C	-3.493019861748195	-0.030880845528043235
SKA2	-3.493019861748195	-0.030880845528043235
ZFAND2A	-3.493019861748195	-0.030880845528043235
ZDHHC12_ENST00000406904	-3.493019861748195	-0.030880845528043235
CA6_ENST00000319474	-3.493019861748195	-0.030880845528043235
RP11-1396O13.13	-3.493019861748195	-0.030880845528043235
Q8NAQ8_HUMAN	-3.493019861748195	-0.030880845528043235
C22orf34_ENST00000405854	-3.493019861748195	-0.030880845528043235
TRAPPC4	-3.493019861748195	-0.030880845528043235
NDUFAF6	-3.493019861748195	-0.030880845528043235
SEPW1	-3.493019861748195	-0.030880845528043235
LINC00528	-3.493019861748195	-0.030880845528043235
UBE2C	-3.493019861748195	-0.030880845528043235
RPRML	-3.493019861748195	-0.030880845528043235
Q6ZSU1_HUMAN	-3.493019861748195	-0.030880845528043235
BCL2A1_ENST00000335661	-3.493019861748195	-0.030880845528043235
MIF	-3.493019861748195	-0.030880845528043235
GABARAP	-3.493019861748195	-0.030880845528043235
POTEB_ENST00000439682	-3.493019861748195	-0.030880845528043235
BTN2A2_ENST00000469230	-3.493019861748195	-0.030880845528043235
Q8N8C5_HUMAN	-3.493019861748195	-0.030880845528043235
NLRP6	-3.493019861748195	-0.030880845528043235
ENSG00000268482	-3.493019861748195	-0.030880845528043235
RBM15	-3.493019861748195	-0.030880845528043235
ENSG00000268397	-3.493019861748195	-0.030880845528043235
Q6ZNL0_HUMAN	-3.493019861748195	-0.030880845528043235
ENSG00000226757	-3.493019861748195	-0.030880845528043235
ZNF283_ENST00000310738	-3.493019861748195	-0.030880845528043235
SIAH1P1	-3.493019861748195	-0.030880845528043235
LOC440944	-3.493019861748195	-0.030880845528043235
AC002472.13	-3.493019861748195	-0.030880845528043235
TM9SF1_ENST00000396854	-3.493019861748195	-0.030880845528043235
ENSG00000267819	-3.493019861748195	-0.030880845528043235
PNMA6D	-3.493019861748195	-0.030880845528043235
C10orf116	-3.493019861748195	-0.030880845528043235
RBM3_ENST00000430348	-3.493019861748195	-0.030880845528043235
C2orf68_ENST00000409734	-3.493019861748195	-0.030880845528043235
RNF224	-3.493019861748195	-0.030880845528043235
LL0XNC01-209G1_2	-3.493019861748195	-0.030880845528043235
Q7Z4S1_HUMAN	-3.493019861748195	-0.030880845528043235
CCL1	-3.493019861748195	-0.030880845528043235
ENSG00000268040	-3.493019861748195	-0.030880845528043235
PPCDC	-3.493019861748195	-0.030880845528043235
NUDT16	-3.493019861748195	-0.030880845528043235
CCNI_ENST00000537948	-3.493019861748195	-0.030880845528043235
ENSG00000229689	-3.493019861748195	-0.030880845528043235
C21orf7_ENST00000399935	-3.493019861748195	-0.030880845528043235
HSP90AB2P	-3.493019861748195	-0.030880845528043235
PSMG3	-3.493019861748195	-0.030880845528043235
AC129492.6_ENST00000399413	-3.493019861748195	-0.030880845528043235
ASMTL-AS1	-3.493019861748195	-0.030880845528043235
FAM213B	-3.493019861748195	-0.030880845528043235
CYB561D1_ENST00000430195	-3.493019861748195	-0.030880845528043235
AC009365.3	-3.493019861748195	-0.030880845528043235
C19orf67	-3.493019861748195	-0.030880845528043235
ZNF788_ENST00000430298	-3.493019861748195	-0.030880845528043235
LOC442464	-3.493019861748195	-0.030880845528043235
C14orf167	-3.493019861748195	-0.030880845528043235
ENSG00000269402	-3.493019861748195	-0.030880845528043235
Q9NYD3_HUMAN	-3.493019861748195	-0.030880845528043235
TAL2_ENST00000334077	-3.493019861748195	-0.030880845528043235
ENSG00000269117	-3.493019861748195	-0.030880845528043235
ENSG00000174121	-3.493019861748195	-0.030880845528043235
ENSG00000125822	-3.493019861748195	-0.030880845528043235
RNF181	-3.493019861748195	-0.030880845528043235
H2AFB1	-3.493019861748195	-0.030880845528043235
APOM_ENST00000375918	-3.493019861748195	-0.030880845528043235
C2orf27A	-3.493019861748195	-0.030880845528043235
Q0VFX0_HUMAN	-3.493019861748195	-0.030880845528043235
AGER_ENST00000450110	-3.493019861748195	-0.030880845528043235
ENSG00000268000	-3.493019861748195	-0.030880845528043235
EPM2A_ENST00000450221	-3.493019861748195	-0.030880845528043235
PRDX4_ENST00000379349	-3.493019861748195	-0.030880845528043235
PIGC	-3.493019861748195	-0.030880845528043235
METTL15_ENST00000379199	-3.493019861748195	-0.030880845528043235
MTR_ENST00000418145	-3.493019861748195	-0.030880845528043235
C5orf50	-3.493019861748195	-0.030880845528043235
RPS27L	-3.493019861748195	-0.030880845528043235
TSPY1	-3.493019861748195	-0.030880845528043235
CDKN3	-3.493019861748195	-0.030880845528043235
LOC389899	-3.493019861748195	-0.030880845528043235
XAGE1A	-3.493019861748195	-0.030880845528043235
UBL5	-3.493019861748195	-0.030880845528043235
B9D1	-3.493019861748195	-0.030880845528043235
C14orf109_ENST00000415050	-3.493019861748195	-0.030880845528043235
DUX4L5	-3.493019861748195	-0.030880845528043235
ENSG00000233024	-3.493019861748195	-0.030880845528043235
ENSG00000173961	-3.493019861748195	-0.030880845528043235
CUTA_ENST00000374500	-3.493019861748195	-0.030880845528043235
HSFY2	-3.493019861748195	-0.030880845528043235
ZDHHC12_ENST00000372667	-3.493019861748195	-0.030880845528043235
RPL37A	-3.493019861748195	-0.030880845528043235
SYCE3_ENST00000406915	-3.493019861748195	-0.030880845528043235
ENSG00000189290	-3.493019861748195	-0.030880845528043235
Q8NH32_HUMAN	-3.493019861748195	-0.030880845528043235
SPC25	-3.493019861748195	-0.030880845528043235
GPR89A	-3.493019861748195	-0.030880845528043235
RP11-144F15.1_ENST00000551505	-3.493019861748195	-0.030880845528043235
SPINK8	-3.493019861748195	-0.030880845528043235
TMEM79_ENST00000357501	-3.493019861748195	-0.030880845528043235
CDADC1_ENST00000538056	-3.493019861748195	-0.030880845528043235
CEP104_ENST00000438539	-3.493019861748195	-0.030880845528043235
TRNP1	-3.493019861748195	-0.030880845528043235
MAPK12	-3.493019861748195	-0.030880845528043235
