	OG	TSG
GPC3_ENST00000394299	-inf	0.0
WDR45_ENST00000322995	-inf	0.0
PHF16	-inf	0.0
TRIP4	-inf	0.0
AKAP1	-inf	0.0
BTBD16	-inf	0.0
EXOC6B_ENST00000272427	-inf	0.0
ZNF699	-inf	0.0
DLGAP5	-inf	0.0
ERMN	-inf	0.0
PGLYRP2_ENST00000292609	-inf	0.0
CCDC51	-inf	0.0
FLJ35880	-inf	0.0
RNASE10	-inf	0.0
RBAK_ENST00000396912	-inf	0.0
ZNF518B	-inf	0.0
ABCA4_ENST00000535735	-inf	0.0
SLC26A5	-inf	0.0
TAS2R7	-inf	0.0
BACH1	-inf	0.0
RPS2	-inf	0.0
DMGDH_ENST00000380311	-inf	0.0
TMEM31	-inf	0.0
DBR1	-inf	0.0
TNIP1	-inf	0.0
TSGA10IP	-inf	0.0
KRTAP12-3	-inf	0.0
PLA2G7	-inf	0.0
NUF2_ENST00000271452	-inf	0.0
KCTD2	-inf	0.0
SMARCE1_ENST00000348513	-inf	0.0
PAPOLA	-inf	0.0
HOXB6	-inf	0.0
CRELD2	-inf	0.0
FOXJ2_ENST00000428177	-inf	0.0
EXOSC10	-inf	0.0
VPS53	-inf	0.0
GPR152	-inf	0.0
IL27RA	-inf	0.0
TMPRSS2_ENST00000398585	-inf	0.0
TTC26	-inf	0.0
ZNF207	-inf	0.0
FNDC7_ENST00000271311	-3.5953533961031128	-0.027834798993443873
FYN_ENST00000368682	-3.5953533961031128	-0.027834798993443873
CBLB_ENST00000394027	-3.5953533961031128	-0.027834798993443873
ZFP36L1	-3.5953533961031128	-0.027834798993443873
NFATC4_ENST00000555453	-3.5953533961031128	-0.027834798993443873
KIAA1486	-3.5953533961031128	-0.027834798993443873
NEK8	-3.5953533961031128	-0.027834798993443873
TGFBR2_ENST00000359013	-3.5953533961031128	-0.027834798993443873
ACACB_ENST00000543201	-3.5953533961031128	-0.027834798993443873
TTN_ENST00000356127	-2.995732273553991	-0.05129329438755058
TTN_ENST00000359218	-2.995732273553991	-0.05129329438755058
TTN_ENST00000342992	-2.995732273553991	-0.05129329438755058
TTN_ENST00000342175	-2.995732273553991	-0.05129329438755058
TRIM8	-2.9251147063400373	-0.0551518200750801
C12orf44	-2.9251147063400373	-0.0551518200750801
LIPC	-2.9251147063400373	-0.0551518200750801
NRP1_ENST00000432372	-2.9251147063400373	-0.0551518200750801
SEC14L3_ENST00000415957	-2.9251147063400373	-0.0551518200750801
RBFA	-2.9251147063400373	-0.0551518200750801
TSFM_ENST00000543727	-2.9251147063400373	-0.0551518200750801
PLEKHH3	-2.9251147063400373	-0.0551518200750801
MRPL40	-2.9251147063400373	-0.0551518200750801
ABTB1	-2.9251147063400373	-0.0551518200750801
AK1	-2.9251147063400373	-0.0551518200750801
SLC30A5	-2.9251147063400373	-0.0551518200750801
ZNF695_ENST00000487338	-2.9251147063400373	-0.0551518200750801
RAP1GAP	-2.9251147063400373	-0.0551518200750801
WDR38	-2.9251147063400373	-0.0551518200750801
HCN3	-2.9251147063400373	-0.0551518200750801
PPP1R15B	-2.9251147063400373	-0.0551518200750801
LRSAM1	-2.9251147063400373	-0.0551518200750801
TACC3	-2.9251147063400373	-0.0551518200750801
TSPAN19_ENST00000532498	-2.9251147063400373	-0.0551518200750801
PROX2	-2.9251147063400373	-0.0551518200750801
FAM161A_ENST00000404929	-2.9251147063400373	-0.0551518200750801
ANAPC5	-2.9251147063400373	-0.0551518200750801
SEPT6	-2.9251147063400373	-0.0551518200750801
ELP3	-2.9251147063400373	-0.0551518200750801
TPM1_ENST00000334895	-2.9251147063400373	-0.0551518200750801
ADAMTS4_ENST00000367996	-2.9251147063400373	-0.0551518200750801
C16orf59	-2.9251147063400373	-0.0551518200750801
TBC1D2	-2.9251147063400373	-0.0551518200750801
SLC25A27_ENST00000411689	-2.9251147063400373	-0.0551518200750801
TTC39C	-2.9251147063400373	-0.0551518200750801
CRHR2_ENST00000348438	-2.9251147063400373	-0.0551518200750801
DQX1	-2.9251147063400373	-0.0551518200750801
NEK2_ENST00000366998	-2.9251147063400373	-0.0551518200750801
TSPY2	-2.9251147063400373	-0.0551518200750801
SLC12A3	-2.9251147063400373	-0.0551518200750801
TOR1B	-2.9251147063400373	-0.0551518200750801
OVGP1_ENST00000369728	-2.9251147063400373	-0.0551518200750801
ZBTB48	-2.9251147063400373	-0.0551518200750801
EIF5AL1	-2.9251147063400373	-0.0551518200750801
ACCN2	-2.9251147063400373	-0.0551518200750801
ASPH	-2.9251147063400373	-0.0551518200750801
HMGN1	-2.9251147063400373	-0.0551518200750801
PTPN2	-2.9251147063400373	-0.0551518200750801
MYOM3_ENST00000338909	-2.9251147063400373	-0.0551518200750801
OMA1	-2.9251147063400373	-0.0551518200750801
DDX31	-2.9251147063400373	-0.0551518200750801
NIP7	-2.9251147063400373	-0.0551518200750801
IMPACT	-2.9251147063400373	-0.0551518200750801
PRSS33	-2.9251147063400373	-0.0551518200750801
SNX27_ENST00000368843	-2.9251147063400373	-0.0551518200750801
PVRL2_ENST00000252483	-2.9251147063400373	-0.0551518200750801
CASP12	-2.9251147063400373	-0.0551518200750801
MTX1	-2.9251147063400373	-0.0551518200750801
DCUN1D1	-2.9251147063400373	-0.0551518200750801
LPXN	-2.9251147063400373	-0.0551518200750801
INPP5B	-2.9251147063400373	-0.0551518200750801
DNASE1L3	-2.9251147063400373	-0.0551518200750801
TFB2M	-2.9251147063400373	-0.0551518200750801
EIF5AL1_ENST00000520547	-2.9251147063400373	-0.0551518200750801
ZNF552	-2.9251147063400373	-0.0551518200750801
KRTAP4-11	-2.9251147063400373	-0.0551518200750801
UNKL_ENST00000403703	-2.9251147063400373	-0.0551518200750801
RPS4X_ENST00000316084	-2.9251147063400373	-0.0551518200750801
SPNS2	-2.9251147063400373	-0.0551518200750801
SH2D3C_ENST00000414380	-2.9251147063400373	-0.0551518200750801
TRIM15_ENST00000376688	-2.9251147063400373	-0.0551518200750801
MIER1	-2.9251147063400373	-0.0551518200750801
KIAA0415	-2.9251147063400373	-0.0551518200750801
YIF1B_ENST00000339413	-2.9251147063400373	-0.0551518200750801
C4orf36	-2.9251147063400373	-0.0551518200750801
PARP16	-2.9251147063400373	-0.0551518200750801
GRWD1	-2.9251147063400373	-0.0551518200750801
PLA2G2F	-2.9251147063400373	-0.0551518200750801
UGT2B15_ENST00000338206	-2.9251147063400373	-0.0551518200750801
C12orf56	-2.9251147063400373	-0.0551518200750801
SMG9	-2.9251147063400373	-0.0551518200750801
ZNF430	-2.9251147063400373	-0.0551518200750801
ZDHHC22	-2.9251147063400373	-0.0551518200750801
LYPLAL1	-2.9251147063400373	-0.0551518200750801
SMU1	-2.9251147063400373	-0.0551518200750801
GPR173_ENST00000332582	-2.9251147063400373	-0.0551518200750801
CCHCR1	-2.9251147063400373	-0.0551518200750801
DBNDD1_ENST00000304733	-2.9251147063400373	-0.0551518200750801
ITPKB_ENST00000429204	-2.9251147063400373	-0.0551518200750801
OR13J1	-2.9251147063400373	-0.0551518200750801
THUMPD3	-2.9251147063400373	-0.0551518200750801
CLTA	-2.9251147063400373	-0.0551518200750801
PSMF1_ENST00000246015	-2.9251147063400373	-0.0551518200750801
HMGB1	-2.9251147063400373	-0.0551518200750801
TMEM45A	-2.9251147063400373	-0.0551518200750801
IFNA13	-2.9251147063400373	-0.0551518200750801
PFKM	-2.9251147063400373	-0.0551518200750801
SKOR1_ENST00000380035	-2.9251147063400373	-0.0551518200750801
MIS18A	-2.9251147063400373	-0.0551518200750801
TDRD3	-2.9251147063400373	-0.0551518200750801
RPL23A	-2.9251147063400373	-0.0551518200750801
NRXN2_ENST00000301894	-2.9251147063400373	-0.0551518200750801
ARHGEF1	-2.9251147063400373	-0.0551518200750801
ZNF273	-2.9251147063400373	-0.0551518200750801
OSTalpha	-2.9251147063400373	-0.0551518200750801
C9orf7	-2.9251147063400373	-0.0551518200750801
PAAF1	-2.9251147063400373	-0.0551518200750801
C20orf4	-2.9251147063400373	-0.0551518200750801
VAX1_ENST00000369206	-2.9251147063400373	-0.0551518200750801
RPL10A	-2.9251147063400373	-0.0551518200750801
SLC7A11	-2.9251147063400373	-0.0551518200750801
RABGEF1_ENST00000437078	-2.9251147063400373	-0.0551518200750801
ZNF684	-2.9251147063400373	-0.0551518200750801
STEAP1	-2.9251147063400373	-0.0551518200750801
NIPAL3	-2.9251147063400373	-0.0551518200750801
LTA4H	-2.9251147063400373	-0.0551518200750801
ANKRD13C	-2.9251147063400373	-0.0551518200750801
TAS1R1	-2.9251147063400373	-0.0551518200750801
CRTC3	-2.9251147063400373	-0.0551518200750801
RETSAT	-2.9251147063400373	-0.0551518200750801
ZNF419_ENST00000424930	-2.9251147063400373	-0.0551518200750801
CSGALNACT1	-2.9251147063400373	-0.0551518200750801
C9orf100_ENST00000378387	-2.9251147063400373	-0.0551518200750801
POTEM	-2.9251147063400373	-0.0551518200750801
WBSCR27	-2.9251147063400373	-0.0551518200750801
C19orf50	-2.9251147063400373	-0.0551518200750801
VSIG10	-2.9251147063400373	-0.0551518200750801
TPPP3	-2.9251147063400373	-0.0551518200750801
DZANK1	-2.9251147063400373	-0.0551518200750801
FAM212B	-2.9251147063400373	-0.0551518200750801
PARL	-2.9251147063400373	-0.0551518200750801
PATE1	-2.9251147063400373	-0.0551518200750801
LCNL1	-2.9251147063400373	-0.0551518200750801
LIMK1	-2.9251147063400373	-0.0551518200750801
TPD52L3_ENST00000381428	-2.9251147063400373	-0.0551518200750801
TMEM80	-2.9251147063400373	-0.0551518200750801
ADM2	-2.9251147063400373	-0.0551518200750801
SMG5_ENST00000368267	-2.9251147063400373	-0.0551518200750801
TM6SF2	-2.9251147063400373	-0.0551518200750801
DNAJC30	-2.9251147063400373	-0.0551518200750801
PHEX_ENST00000418858	-2.9251147063400373	-0.0551518200750801
PKD2L1	-2.9251147063400373	-0.0551518200750801
RPL19	-2.9251147063400373	-0.0551518200750801
FBXO36_ENST00000283946	-2.9251147063400373	-0.0551518200750801
VIL1	-2.9251147063400373	-0.0551518200750801
C19orf66_ENST00000397881	-2.9251147063400373	-0.0551518200750801
CHGA	-2.9251147063400373	-0.0551518200750801
C2orf77	-2.9251147063400373	-0.0551518200750801
SMYD3_ENST00000388985	-2.9251147063400373	-0.0551518200750801
CNPPD1	-2.9251147063400373	-0.0551518200750801
NSUN7_ENST00000381782	-2.9251147063400373	-0.0551518200750801
HARS_ENST00000512655	-2.9251147063400373	-0.0551518200750801
TAOK3	-2.9251147063400373	-0.0551518200750801
TSPYL4	-2.9251147063400373	-0.0551518200750801
RBM7	-2.9251147063400373	-0.0551518200750801
ADH4	-2.9251147063400373	-0.0551518200750801
ENTPD5	-2.9251147063400373	-0.0551518200750801
SP110	-2.9251147063400373	-0.0551518200750801
GSTM4_ENST00000369833	-2.9251147063400373	-0.0551518200750801
ZNF707_ENST00000532205	-2.9251147063400373	-0.0551518200750801
DIS3L2_ENST00000273009	-2.9251147063400373	-0.0551518200750801
CCDC48	-2.9251147063400373	-0.0551518200750801
KPNA3	-2.9251147063400373	-0.0551518200750801
MAFB	-2.9251147063400373	-0.0551518200750801
GPR153	-2.9251147063400373	-0.0551518200750801
CDYL	-2.9251147063400373	-0.0551518200750801
MYLK4_ENST00000268446	-2.9251147063400373	-0.0551518200750801
CLEC17A_ENST00000417570	-2.9251147063400373	-0.0551518200750801
RFX3_ENST00000382004	-2.9251147063400373	-0.0551518200750801
GSTA4	-2.9251147063400373	-0.0551518200750801
SP140L_ENST00000415673	-2.9251147063400373	-0.0551518200750801
SLC43A2	-2.9251147063400373	-0.0551518200750801
GNAL	-2.9251147063400373	-0.0551518200750801
TNS4	-2.9251147063400373	-0.0551518200750801
ZNF582	-2.9251147063400373	-0.0551518200750801
IL33	-2.9251147063400373	-0.0551518200750801
C20orf197	-2.9251147063400373	-0.0551518200750801
ACOX2	-2.9251147063400373	-0.0551518200750801
DCLRE1C_ENST00000378278	-2.9251147063400373	-0.0551518200750801
CDCP1	-2.9251147063400373	-0.0551518200750801
hCG_38941	-2.9251147063400373	-0.0551518200750801
C9orf3_ENST00000375315	-2.9251147063400373	-0.0551518200750801
PLP2	-2.9251147063400373	-0.0551518200750801
EDEM3	-2.9251147063400373	-0.0551518200750801
USP39	-2.9251147063400373	-0.0551518200750801
APOL1	-2.9251147063400373	-0.0551518200750801
RAI2	-2.9251147063400373	-0.0551518200750801
ZP3	-2.9251147063400373	-0.0551518200750801
DZANK1_ENST00000329494	-2.9251147063400373	-0.0551518200750801
PQLC1	-2.9251147063400373	-0.0551518200750801
YIF1B_ENST00000329420	-2.9251147063400373	-0.0551518200750801
ATP6V0A1_ENST00000264649	-2.9251147063400373	-0.0551518200750801
SURF5	-2.9251147063400373	-0.0551518200750801
IL34	-2.9251147063400373	-0.0551518200750801
C11orf16	-2.9251147063400373	-0.0551518200750801
SPTLC2	-2.9251147063400373	-0.0551518200750801
HPGD	-2.9251147063400373	-0.0551518200750801
GTF2F1	-2.9251147063400373	-0.0551518200750801
POTEM_ENST00000551509	-2.9251147063400373	-0.0551518200750801
LAS1L	-2.9251147063400373	-0.0551518200750801
ATL1	-2.9251147063400373	-0.0551518200750801
C9orf64	-2.9251147063400373	-0.0551518200750801
LYVE1	-2.9251147063400373	-0.0551518200750801
FDFT1	-2.9251147063400373	-0.0551518200750801
C12orf34	-2.9251147063400373	-0.0551518200750801
SCAMP5	-2.9251147063400373	-0.0551518200750801
C6orf141	-2.9251147063400373	-0.0551518200750801
CCL28	-2.9251147063400373	-0.0551518200750801
RABGAP1_ENST00000373647	-2.9251147063400373	-0.0551518200750801
EMP3	-2.9251147063400373	-0.0551518200750801
CXorf27	-2.9251147063400373	-0.0551518200750801
HLX	-2.9251147063400373	-0.0551518200750801
ZNF747	-2.9251147063400373	-0.0551518200750801
ITGAV_ENST00000433736	-2.9251147063400373	-0.0551518200750801
RPS7	-2.9251147063400373	-0.0551518200750801
ZNF354C	-2.9251147063400373	-0.0551518200750801
ZSCAN23	-2.9251147063400373	-0.0551518200750801
PRSS48	-2.9251147063400373	-0.0551518200750801
ANGEL1	-2.9251147063400373	-0.0551518200750801
MTERFD2	-2.9251147063400373	-0.0551518200750801
TBC1D14_ENST00000446947	-2.9251147063400373	-0.0551518200750801
PRRG4	-2.9251147063400373	-0.0551518200750801
PRKG2_ENST00000395578	-2.9251147063400373	-0.0551518200750801
TRIM67_ENST00000366653	-2.9251147063400373	-0.0551518200750801
SIRT1	-2.9251147063400373	-0.0551518200750801
YDJC	-2.9251147063400373	-0.0551518200750801
MIER1_ENST00000401041	-2.9251147063400373	-0.0551518200750801
MIER1_ENST00000357692	-2.9251147063400373	-0.0551518200750801
ENSG00000156367	-2.9251147063400373	-0.0551518200750801
SH3BP1	-2.9251147063400373	-0.0551518200750801
HADHA_ENST00000457468	-2.9251147063400373	-0.0551518200750801
EPOR	-2.9251147063400373	-0.0551518200750801
TMEM106A	-2.9251147063400373	-0.0551518200750801
TMEM181	-2.9251147063400373	-0.0551518200750801
PRPF39	-2.9251147063400373	-0.0551518200750801
SOAT2	-2.9251147063400373	-0.0551518200750801
CXorf67_ENST00000342995	-2.9251147063400373	-0.0551518200750801
ZNF502	-2.9251147063400373	-0.0551518200750801
C2orf47	-2.9251147063400373	-0.0551518200750801
UBE3B_ENST00000280774	-2.9251147063400373	-0.0551518200750801
PRODH	-2.9251147063400373	-0.0551518200750801
ECHDC3	-2.9251147063400373	-0.0551518200750801
C3orf43	-2.9251147063400373	-0.0551518200750801
ELF1	-2.9251147063400373	-0.0551518200750801
FERMT1_ENST00000339538	-2.9251147063400373	-0.0551518200750801
C16orf88	-2.9251147063400373	-0.0551518200750801
CYB561	-2.9251147063400373	-0.0551518200750801
PGBD1	-2.9251147063400373	-0.0551518200750801
ZNF576	-2.9251147063400373	-0.0551518200750801
TPM1_ENST00000358278	-2.9251147063400373	-0.0551518200750801
TEPP	-2.9251147063400373	-0.0551518200750801
NDOR1	-2.9251147063400373	-0.0551518200750801
PUF60	-2.9251147063400373	-0.0551518200750801
CCDC160	-2.9251147063400373	-0.0551518200750801
PIP5K1C_ENST00000537021	-2.9251147063400373	-0.0551518200750801
C1orf183	-2.9251147063400373	-0.0551518200750801
BID_ENST00000317361	-2.9251147063400373	-0.0551518200750801
ZNF251_ENST00000292562	-2.9251147063400373	-0.0551518200750801
BRAT1	-2.9251147063400373	-0.0551518200750801
CSTF2_ENST00000413437	-2.9251147063400373	-0.0551518200750801
PPCS	-2.9251147063400373	-0.0551518200750801
MPZ	-2.9251147063400373	-0.0551518200750801
GPR148	-2.9251147063400373	-0.0551518200750801
RABGAP1	-2.9251147063400373	-0.0551518200750801
NECAP1	-2.9251147063400373	-0.0551518200750801
UBXN1	-2.9251147063400373	-0.0551518200750801
MGAT4B	-2.9251147063400373	-0.0551518200750801
DAAM2_ENST00000405961	-2.9251147063400373	-0.0551518200750801
OR1K1	-2.9251147063400373	-0.0551518200750801
HIST1H3G	-2.9251147063400373	-0.0551518200750801
GATS	-2.9251147063400373	-0.0551518200750801
NSUN7	-2.9251147063400373	-0.0551518200750801
AURKA	-2.9251147063400373	-0.0551518200750801
NPL_ENST00000367555	-2.9251147063400373	-0.0551518200750801
KY	-2.9251147063400373	-0.0551518200750801
SLC35F4_ENST00000339762	-2.9251147063400373	-0.0551518200750801
BRAP	-2.9251147063400373	-0.0551518200750801
LRRC49	-2.9251147063400373	-0.0551518200750801
PLAC1L	-2.9251147063400373	-0.0551518200750801
SIGLEC9_ENST00000440804	-2.9251147063400373	-0.0551518200750801
TGS1	-2.9251147063400373	-0.0551518200750801
ZNF75D	-2.9251147063400373	-0.0551518200750801
CCDC113	-2.9251147063400373	-0.0551518200750801
IL12B	-2.9251147063400373	-0.0551518200750801
IYD_ENST00000229447	-2.9251147063400373	-0.0551518200750801
ABCD3_ENST00000315713	-2.9251147063400373	-0.0551518200750801
OR2H1	-2.9251147063400373	-0.0551518200750801
Q9HAC4_HUMAN	-2.9251147063400373	-0.0551518200750801
FUS	-2.9251147063400373	-0.0551518200750801
CLEC11A	-2.9251147063400373	-0.0551518200750801
DBNDD1	-2.9251147063400373	-0.0551518200750801
PSAPL1	-2.9251147063400373	-0.0551518200750801
RAB37_ENST00000392614	-2.9251147063400373	-0.0551518200750801
LGALS8	-2.9251147063400373	-0.0551518200750801
GPR25	-2.9251147063400373	-0.0551518200750801
LRFN3	-2.9251147063400373	-0.0551518200750801
FREM1_ENST00000380894	-2.9251147063400373	-0.0551518200750801
GIF	-2.9251147063400373	-0.0551518200750801
TPM2	-2.9251147063400373	-0.0551518200750801
MED20	-2.9251147063400373	-0.0551518200750801
C9orf156	-2.9251147063400373	-0.0551518200750801
RAP1GAP_ENST00000374761	-2.9251147063400373	-0.0551518200750801
UBXN2A	-2.9251147063400373	-0.0551518200750801
TMEM186	-2.9251147063400373	-0.0551518200750801
ZNF165_ENST00000377325	-2.9251147063400373	-0.0551518200750801
USO1	-2.9251147063400373	-0.0551518200750801
EXOC7	-2.9251147063400373	-0.0551518200750801
ZNF615	-2.9251147063400373	-0.0551518200750801
MTMR1	-2.9251147063400373	-0.0551518200750801
RAB8A	-2.9251147063400373	-0.0551518200750801
NDNL2	-2.9251147063400373	-0.0551518200750801
FCRLA_ENST00000367959	-2.9251147063400373	-0.0551518200750801
CCDC81	-2.9251147063400373	-0.0551518200750801
MRPL44	-2.9251147063400373	-0.0551518200750801
VAMP7	-2.9251147063400373	-0.0551518200750801
ST8SIA1	-2.9251147063400373	-0.0551518200750801
ARHGEF3_ENST00000338458	-2.9251147063400373	-0.0551518200750801
AP1S3	-2.9251147063400373	-0.0551518200750801
LRRC23	-2.9251147063400373	-0.0551518200750801
DCTN2_ENST00000434715	-2.9251147063400373	-0.0551518200750801
ZNF554	-2.9251147063400373	-0.0551518200750801
ZNF594	-2.9251147063400373	-0.0551518200750801
ANKRD28	-2.9251147063400373	-0.0551518200750801
DRAM1_ENST00000258534	-2.9251147063400373	-0.0551518200750801
KLHL23	-2.9251147063400373	-0.0551518200750801
TM2D1_ENST00000371177	-2.9251147063400373	-0.0551518200750801
AP1S3_ENST00000446015	-2.9251147063400373	-0.0551518200750801
TMEM130_ENST00000416379	-2.9251147063400373	-0.0551518200750801
WDR52	-2.9251147063400373	-0.0551518200750801
SYF2	-2.9251147063400373	-0.0551518200750801
STXBP2	-2.9251147063400373	-0.0551518200750801
SLC38A5	-2.9251147063400373	-0.0551518200750801
SIDT2	-2.9251147063400373	-0.0551518200750801
MORF4L2	-2.9251147063400373	-0.0551518200750801
REEP5	-2.9251147063400373	-0.0551518200750801
SSH3	-2.9251147063400373	-0.0551518200750801
TTLL3	-2.9251147063400373	-0.0551518200750801
PON2_ENST00000536183	-2.9251147063400373	-0.0551518200750801
TSGA14	-2.9251147063400373	-0.0551518200750801
ZNF251	-2.9251147063400373	-0.0551518200750801
ZNF843	-2.9251147063400373	-0.0551518200750801
FNIP2_ENST00000264433	-2.9251147063400373	-0.0551518200750801
EXOSC10_ENST00000544779	-2.9251147063400373	-0.0551518200750801
ZHX1	-2.9251147063400373	-0.0551518200750801
PYROXD2	-2.9251147063400373	-0.0551518200750801
SLC35B1	-2.9251147063400373	-0.0551518200750801
ZNF286A	-2.9251147063400373	-0.0551518200750801
ERAP2	-2.9251147063400373	-0.0551518200750801
C12orf40_ENST00000398716	-2.9251147063400373	-0.0551518200750801
USP18	-2.9251147063400373	-0.0551518200750801
WDR26	-2.9251147063400373	-0.0551518200750801
XYLB	-2.9251147063400373	-0.0551518200750801
APPBP2	-2.9251147063400373	-0.0551518200750801
ESF1	-2.9251147063400373	-0.0551518200750801
MRPL35	-2.9251147063400373	-0.0551518200750801
ZNF737_ENST00000427401	-2.9251147063400373	-0.0551518200750801
METAP1D	-2.9251147063400373	-0.0551518200750801
DNAJB11	-2.9251147063400373	-0.0551518200750801
ATG12	-2.9251147063400373	-0.0551518200750801
ACN9	-2.9251147063400373	-0.0551518200750801
PRAM1	-2.9251147063400373	-0.0551518200750801
CRYZ	-2.9251147063400373	-0.0551518200750801
CFL1	-2.9251147063400373	-0.0551518200750801
USP36	-2.9251147063400373	-0.0551518200750801
RNASE3	-2.9251147063400373	-0.0551518200750801
TRIM6	-2.9251147063400373	-0.0551518200750801
C20orf141	-2.9251147063400373	-0.0551518200750801
SNRPA1	-2.9251147063400373	-0.0551518200750801
CLEC17A_ENST00000397439	-2.9251147063400373	-0.0551518200750801
PPP1R42	-2.9251147063400373	-0.0551518200750801
TRPV2	-2.9251147063400373	-0.0551518200750801
DEPDC5_ENST00000536766	-2.9251147063400373	-0.0551518200750801
BBS7	-2.9251147063400373	-0.0551518200750801
C12orf26	-2.9251147063400373	-0.0551518200750801
TSPYL2	-2.9251147063400373	-0.0551518200750801
PIGM	-2.9251147063400373	-0.0551518200750801
GCOM1_ENST00000574161	-2.9251147063400373	-0.0551518200750801
KLK14_ENST00000391802	-2.9251147063400373	-0.0551518200750801
BSCL2_ENST00000433053	-2.9251147063400373	-0.0551518200750801
PABPC4_ENST00000372858	-2.9251147063400373	-0.0551518200750801
CUL5	-2.9251147063400373	-0.0551518200750801
