	OG	TSG
FAM86B2_ENST00000393715	-1.69644928942373	-0.2025242641114741
FAM86B2	-1.69644928942373	-0.2025242641114741
MZT1	-1.69644928942373	-0.2025242641114741
TIMM17A	-1.69644928942373	-0.2025242641114741
CDC42_ENST00000315554	-1.5686159179138452	-0.2336148511815052
LY6G6E	-1.5686159179138452	-0.2336148511815052
PPP2R4_ENST00000524946	-1.5686159179138452	-0.2336148511815052
CXCL11	-1.5686159179138452	-0.2336148511815052
UBE2W_ENST00000453587	-1.5686159179138452	-0.2336148511815052
CDC26	-1.5686159179138452	-0.2336148511815052
SRSF5_ENST00000451983	-1.5686159179138452	-0.2336148511815052
MORN4	-1.5686159179138452	-0.2336148511815052
ATRX_ENST00000400866	-1.5686159179138452	-0.2336148511815052
TFAM_ENST00000395377	-1.5686159179138452	-0.2336148511815052
MAX_ENST00000341653	-1.5686159179138452	-0.2336148511815052
RPS27_ENST00000392558	-1.5686159179138452	-0.2336148511815052
ATPIF1_ENST00000497986	-1.5686159179138452	-0.2336148511815052
AKIP1	-1.5686159179138452	-0.2336148511815052
MORN4_ENST00000307450	-1.5686159179138452	-0.2336148511815052
TRIM5_ENST00000396853	-1.5686159179138452	-0.2336148511815052
LEPROTL1	-1.5686159179138452	-0.2336148511815052
TMSB4X	-1.5686159179138452	-0.2336148511815052
CHIC2	-1.5686159179138452	-0.2336148511815052
KRTAP2-1_ENST00000542137	-1.4476633074961827	-0.2680350750679845
COBL_ENST00000441453	-1.4476633074961827	-0.2680350750679845
CYorf15B	-1.4476633074961827	-0.2680350750679845
DPAGT1_ENST00000432443	-1.4476633074961827	-0.2680350750679845
ZSWIM8_ENST00000446546	-1.4476633074961827	-0.2680350750679845
CDY2A	-1.4476633074961827	-0.2680350750679845
Q9NW32_HUMAN	-1.4476633074961827	-0.2680350750679845
PIH1D2_ENST00000431456	-1.4476633074961827	-0.2680350750679845
AGRN_ENST00000419249	-1.4476633074961827	-0.2680350750679845
FKBP1A	-1.4476633074961827	-0.2680350750679845
NEDD9_ENST00000379433	-1.4476633074961827	-0.2680350750679845
DARC	-1.4476633074961827	-0.2680350750679845
ATP2B1_ENST00000551310	-1.4476633074961827	-0.2680350750679845
MAGED4B	-1.4476633074961827	-0.2680350750679845
FUBP3_ENST00000372376	-1.4476633074961827	-0.2680350750679845
FCRLA_ENST00000540926	-1.3561701134767001	-0.29792858022415736
ZDBF2_ENST00000374423	-1.3165358253818285	-0.31205989163633613
TSSK6	-1.3165358253818285	-0.31205989163633613
ARHGAP36_ENST00000276211	-1.3165358253818285	-0.31205989163633613
MAPK13	-1.3165358253818285	-0.31205989163633613
B3GNTL1	-1.3165358253818285	-0.31205989163633613
EYA4	-1.3165358253818285	-0.31205989163633613
ZSCAN10	-1.3165358253818285	-0.31205989163633613
GCG_ENST00000375497	-1.3165358253818285	-0.31205989163633613
FLI1	-1.3165358253818285	-0.31205989163633613
HSPB2	-1.3165358253818285	-0.31205989163633613
MON1B	-1.3165358253818285	-0.31205989163633613
NXPH1	-1.3165358253818285	-0.31205989163633613
ANO2_ENST00000327087	-1.3165358253818285	-0.31205989163633613
ADAM12_ENST00000368679	-1.3165358253818285	-0.31205989163633613
DCX_ENST00000356915	-1.3165358253818285	-0.31205989163633613
TRAPPC3	-1.3165358253818285	-0.31205989163633613
GJA10	-1.3165358253818285	-0.31205989163633613
NXPE1	-1.3165358253818285	-0.31205989163633613
ANO2_ENST00000546188	-1.3165358253818285	-0.31205989163633613
FGD3_ENST00000375482	-1.3165358253818285	-0.31205989163633613
GCG	-1.3165358253818285	-0.31205989163633613
ADAM12	-1.3165358253818285	-0.31205989163633613
HHIPL2	-1.3165358253818285	-0.31205989163633613
ADRA1A_ENST00000354550	-1.3165358253818285	-0.31205989163633613
CXorf36	-1.3165358253818285	-0.31205989163633613
CNST	-1.2773445500158744	-0.32680633635573136
DHX9	-1.2773445500158744	-0.32680633635573136
MURC	-1.2773445500158744	-0.32680633635573136
HN1L	-1.2773445500158744	-0.32680633635573136
BTLA	-1.2773445500158744	-0.32680633635573136
DDIT3_ENST00000551116	-1.2773445500158744	-0.32680633635573136
ADH6	-1.2773445500158744	-0.32680633635573136
OSGIN1	-1.2773445500158744	-0.32680633635573136
TTLL13	-1.2773445500158744	-0.32680633635573136
ST5	-1.2773445500158744	-0.32680633635573136
KLF7_ENST00000412414	-1.2280811672417644	-0.3465180950866435
SIP1	-1.2280811672417644	-0.3465180950866435
MACF1_ENST00000361689	-1.2280811672417644	-0.3465180950866435
ZNF20	-1.2280811672417644	-0.3465180950866435
FAM26D_ENST00000368596	-1.2280811672417644	-0.3465180950866435
FAM193B	-1.2280811672417644	-0.3465180950866435
SIRT1	-1.2280811672417644	-0.3465180950866435
VCL	-1.2280811672417644	-0.3465180950866435
SHPRH	-1.2280811672417644	-0.3465180950866435
KLHL29	-1.2280811672417644	-0.3465180950866435
NFATC3_ENST00000346183	-1.2280811672417644	-0.3465180950866435
ALG9	-1.2280811672417644	-0.3465180950866435
DNAH11	-1.2062677355660163	-0.35569301194948916
RPS6KA1	-1.192922968139351	-0.3614482226913901
DIAPH2	-1.192922968139351	-0.3614482226913901
CC2D2B_ENST00000371198	-1.1901794821936003	-0.3626451109252361
C20orf196_ENST00000378979	-1.1482621973119302	-0.38153498125812735
ENSG00000176515	-1.1424149113265027	-0.38426290045756134
DEFB1	-1.1424149113265027	-0.38426290045756134
hCG_1757335	-1.1424149113265027	-0.38426290045756134
TMEM68_ENST00000521229	-1.1424149113265027	-0.38426290045756134
CXorf28	-1.1424149113265027	-0.38426290045756134
C14orf2_ENST00000414262	-1.1424149113265027	-0.38426290045756134
Q7Z5Z2_HUMAN	-1.1424149113265027	-0.38426290045756134
C9orf92	-1.1424149113265027	-0.38426290045756134
FGF22	-1.1424149113265027	-0.38426290045756134
RFX3_ENST00000381984	-1.1424149113265027	-0.38426290045756134
RPS27AP17	-1.1424149113265027	-0.38426290045756134
C9orf92_ENST00000433347	-1.1424149113265027	-0.38426290045756134
ENSG00000212999	-1.1424149113265027	-0.38426290045756134
ENSG00000267849	-1.1424149113265027	-0.38426290045756134
C21orf119_ENST00000534991	-1.1424149113265027	-0.38426290045756134
C21orf37	-1.1424149113265027	-0.38426290045756134
ENSG00000267824	-1.1424149113265027	-0.38426290045756134
C21orf119	-1.1424149113265027	-0.38426290045756134
C14orf2	-1.1424149113265027	-0.38426290045756134
TMEM78	-1.1424149113265027	-0.38426290045756134
Z99715.1	-1.1424149113265027	-0.38426290045756134
Q9P1M5_HUMAN	-1.1424149113265027	-0.38426290045756134
ENSG00000205300	-1.1424149113265027	-0.38426290045756134
FAM46A_ENST00000412306	-1.1424149113265027	-0.38426290045756134
KDM6A_ENST00000431196	-1.1424149113265027	-0.38426290045756134
HP1BP3_ENST00000375000	-1.134401396519695	-0.38803969139430533
CLTB	-1.134401396519695	-0.38803969139430533
SNRNP40_ENST00000373720	-1.134401396519695	-0.38803969139430533
COA6	-1.134401396519695	-0.38803969139430533
PSMA7_ENST00000442551	-1.134401396519695	-0.38803969139430533
GPM6A_ENST00000506894	-1.134401396519695	-0.38803969139430533
NUTM1	-1.134401396519695	-0.38803969139430533
PHF3_ENST00000505138	-1.134401396519695	-0.38803969139430533
CCSAP	-1.134401396519695	-0.38803969139430533
C2orf81_ENST00000518401	-1.134401396519695	-0.38803969139430533
MEAF6_ENST00000373073	-1.134401396519695	-0.38803969139430533
GSTM5_ENST00000369813	-1.13087783785232	-0.3897145175155251
B3GAT1_ENST00000537389	-1.13087783785232	-0.3897145175155251
BRAT1	-1.13087783785232	-0.3897145175155251
PRX	-1.13087783785232	-0.3897145175155251
CES3	-1.13087783785232	-0.3897145175155251
NCKAP5	-1.13087783785232	-0.3897145175155251
SCARB1	-1.13087783785232	-0.3897145175155251
SH2D1B	-1.13087783785232	-0.3897145175155251
KRT27	-1.13087783785232	-0.3897145175155251
UXS1	-1.13087783785232	-0.3897145175155251
GPX1	-1.13087783785232	-0.3897145175155251
KLK10	-1.13087783785232	-0.3897145175155251
ANKRD36_ENST00000420699	-1.13087783785232	-0.3897145175155251
ATP8A2	-1.13087783785232	-0.3897145175155251
GZMB	-1.13087783785232	-0.3897145175155251
THRSP	-1.13087783785232	-0.3897145175155251
IL27	-1.13087783785232	-0.3897145175155251
OSTN	-1.13087783785232	-0.3897145175155251
RTN1	-1.13087783785232	-0.3897145175155251
SEC14L5	-1.13087783785232	-0.3897145175155251
HSD17B13	-1.13087783785232	-0.3897145175155251
STARD8	-1.13087783785232	-0.3897145175155251
SAGE1_ENST00000535938	-1.13087783785232	-0.3897145175155251
RPS6KA2_ENST00000503859	-1.13087783785232	-0.3897145175155251
ADAM23_ENST00000374415	-1.13087783785232	-0.3897145175155251
UBE2CBP	-1.13087783785232	-0.3897145175155251
LMO4	-1.13087783785232	-0.3897145175155251
HDHD1	-1.13087783785232	-0.3897145175155251
LRRC6	-1.13087783785232	-0.3897145175155251
SYT5	-1.13087783785232	-0.3897145175155251
PLXDC1	-1.13087783785232	-0.3897145175155251
WFDC11	-1.13087783785232	-0.3897145175155251
PCP4	-1.13087783785232	-0.3897145175155251
CYP2B6	-1.13087783785232	-0.3897145175155251
C12orf39	-1.13087783785232	-0.3897145175155251
TNFSF10	-1.13087783785232	-0.3897145175155251
